478,04.04.2013,1080164,CS-515806,MINJORE DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
479,04.04.2013,1080162,CS-515807,MUTARA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
480,04.04.2013,1080142,CS-515808,MARURA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
481,04.04.2013,1080140,CS-515809,LAIKIPIA EAST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
482,04.04.2013,1080136,CS-515810,LAIKIPIA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
483,04.04.2013,1080090,CS-515811,G.K. PRISONS  DISPENSARY(LAIKIPIA EAST),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
484,04.04.2013,1080086,CS-515812,LORIEN DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
485,04.04.2013,1079664,CS-515813,KABATI DISPENSARY (LAIKIPIA WEST),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
486,04.04.2013,1079656,CS-515814,TONIOK DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
487,04.04.2013,1079654,CS-515815,KWANZADISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
488,04.04.2013,1079498,CS-515816,ENDEBESS SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,30
489,04.04.2013,1079494,CS-515817,KAISAGAT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
490,04.04.2013,1079492,CS-515818,MAJI MAZURI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
491,04.04.2013,1079490,CS-515819,SABATIA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
492,04.04.2013,1079166,CS-515820,SIGOWET SUB-DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
493,04.04.2013,1079164,CS-515821,KERICHO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
494,04.04.2013,1079124,CS-515822,KAPKOI HEALTH CENTRE (KEIYO),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
495,04.04.2013,1079110,CS-515823,SUGOI B DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
496,04.04.2013,1079102,CS-515824,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
497,04.04.2013,1079100,CS-515825,RAILWAYS  DISPENSARY (UASIN-GISHU),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
498,04.04.2013,1079098,CS-515826,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
499,04.04.2013,1079096,CS-515827,OSORONGAI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
500,04.04.2013,1079092,CS-515828,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
501,04.04.2013,1079078,CS-515829,KIPLOMBE DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
502,04.04.2013,1079076,CS-515830,KABOBO HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
503,04.04.2013,1080128,CS-515831,MATANYA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
504,04.04.2013,1080124,CS-515832,MARY IMMACULATE DISPENSARY (LAIKIPIA),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
505,04.04.2013,1080122,CS-515833,LAIKIPIA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
506,04.04.2013,1080096,CS-515834,KIHATO DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
507,04.04.2013,1080094,CS-515835,KARABA DISPENSARY(LAIKIPIA WEST),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
508,04.04.2013,1080082,CS-515836,GOSETA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
509,04.04.2013,1079662,CS-515837,LEBOLOS DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
510,04.04.2013,1080158,CS-515838,MELWA HEALTH CENTER,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
511,04.04.2013,1079154,CS-515839,KERICHO DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
512,04.04.2013,1079140,CS-515840,KAPSOIT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
513,05.04.2013,1078526,CS-515841,MANUNGA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
514,05.04.2013,1078528,CS-515842,MIKARO DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
515,05.04.2013,1078530,CS-515843,MUTARAKWA FOREST DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
516,05.04.2013,1078532,CS-515844,NDEMI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
517,05.04.2013,1078534,CS-515845,NDUNYU-NJERU DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
518,05.04.2013,1078724,CS-515846,CHEPWOSTUIYET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
519,05.04.2013,1079070,CS-515847,CHUKURA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
520,05.04.2013,1079072,CS-515848,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,80
521,05.04.2013,1079112,CS-515849,TURBO HEALTH CENTER,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,10
522,05.04.2013,1079114,CS-515850,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,10
523,05.04.2013,1079120,CS-515851,ZIWA SIRIKWA SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,40
524,05.04.2013,1079122,CS-515852,ELDORET WEST DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
525,05.04.2013,1077190,CS-515853,MAINA VILLAGE DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
526,05.04.2013,1077226,CS-515854,NGANO HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,6
527,05.04.2013,1077246,CS-515855,NYAHURURU CATHOLIC DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
528,05.04.2013,1077262,CS-515856,OL'KALOU SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,30
529,05.04.2013,1077264,CS-515857,NYANDARUA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
530,05.04.2013,1077272,CS-515858,PESI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
531,05.04.2013,1077280,CS-515859,SHAMATA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
532,05.04.2013,1077292,CS-515860,NYANDARUA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
533,05.04.2013,1077296,CS-515861,ST. MATHEWS AND SARA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
534,05.04.2013,1077308,CS-515862,NYANDARUA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
535,05.04.2013,1077312,CS-515863,NYANDARUA NORTH DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
536,05.04.2013,1077334,CS-515864,URUKU DISPENSARY (NYANDARUA),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
537,05.04.2013,1078288,CS-515865,ENGINEER DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,40
538,05.04.2013,1079128,CS-515866,KAPTEREN HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
539,05.04.2013,1079126,CS-515867,KAPTARAKWA  SUB DISTRICT.HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,15
540,05.04.2013,1079130,CS-515868,ITEN DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,40
541,05.04.2013,1079134,CS-515869,TAMBACH  SUB DISTRICT.HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,15
542,05.04.2013,1079136,CS-515870,AINAMOI HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
543,05.04.2013,1079138,CS-515871,KAITUI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
544,05.04.2013,1079142,CS-515872,KERICHO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
545,05.04.2013,1079156,CS-515873,MURGOR HILLS DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
546,05.04.2013,1079158,CS-515874,KIPSITET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
547,05.04.2013,1079160,CS-515875,LALIAT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
548,05.04.2013,1079162,CS-515876,MANYOROR DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
549,05.04.2013,1079484,CS-515877,KISANANA HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
550,05.04.2013,1080130,CS-515878,LOSOGWA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
551,05.04.2013,1080084,CS-515879,KAPKOI DISPENSARY (NZOIA),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
552,05.04.2013,1079650,CS-515880,SOLIAN DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
553,05.04.2013,1079648,CS-515881,KAIBEI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
554,05.04.2013,1079500,CS-515882,SEGUTON DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
555,11.04.2013,1079086,CS-515889,CHEPKERO DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
556,11.04.2013,1079106,CS-515890,SOY HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
557,11.04.2013,1079088,CS-515891,MUYENGWET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
558,11.04.2013,1079080,CS-515892,KUINET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
559,11.04.2013,1080134,CS-515893,MAHIANYU DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
560,11.04.2013,1080078,CS-515894,KALALU DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
561,11.04.2013,1079074,CS-515895,HURUMA SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,15
562,11.04.2013,1079108,CS-515896,STARLIGHT MTI MOJA,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
563,11.04.2013,1079104,CS-515897,SOSIANI HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
564,11.04.2013,1079094,CS-515898,NGENYILEL DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
565,11.04.2013,1080786,CS-515908,TIGOI HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
566,18.04.2013,1086552,CS-515930,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
567,18.04.2013,1085832,CS-515931,MARIGAT SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,20
568,18.04.2013,1085174,CS-515932,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
569,18.04.2013,1085172,CS-515933,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
570,18.04.2013,1085170,CS-515934,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
571,18.04.2013,1085168,CS-515935,LUANDA TOWN DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
572,18.04.2013,1085164,CS-515936,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
573,18.04.2013,1085130,CS-515937,EBUKANGA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
574,18.04.2013,1085128,CS-515938,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
575,18.04.2013,1085126,CS-515939,EMUHAYA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
576,18.04.2013,1085122,CS-515940,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
577,18.04.2013,1085120,CS-515941,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
578,18.04.2013,1085118,CS-515942,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
579,18.04.2013,1085114,CS-515943,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
580,18.04.2013,1085112,CS-515944,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
581,18.04.2013,1085110,CS-515945,BUTERE DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,6
582,18.04.2013,1085108,CS-515946,BUSIA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
583,18.04.2013,1085106,CS-515947,BUSIA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
584,18.04.2013,1085104,CS-515948,BUSIA DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
585,18.04.2013,1085102,CS-515949,OL-RONGAI DISPENSARY (RONGAI),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
586,18.04.2013,1085100,CS-515950,OKILGEI,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
587,18.04.2013,1085098,CS-515951,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
588,18.04.2013,1085096,CS-515952,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
589,18.04.2013,1085094,CS-515953,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
590,18.04.2013,1085092,CS-515954,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
591,18.04.2013,1085090,CS-515955,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
592,18.04.2013,1085088,CS-515956,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
593,18.04.2013,1085086,CS-515957,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
594,18.04.2013,1085082,CS-515958,KIPSYENAN DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
595,18.04.2013,1085076,CS-515959,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
596,18.04.2013,1085074,CS-515960,G.S.U DISPENSARY(KABARAK),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
597,18.04.2013,1085070,CS-515961,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
598,18.04.2013,1085068,CS-515962,FITC DISPENSARY NAKURU,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,6
599,18.04.2013,1085066,CS-515963,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
600,18.04.2013,1085064,CS-515964,CIVIL SERVANT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
601,18.04.2013,1085062,CS-515965,MARAIGUSHU DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
602,18.04.2013,1085060,CS-515966,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
603,18.04.2013,1085058,CS-515967,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
604,18.04.2013,1085052,CS-515968,NAROK DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,50
605,18.04.2013,1080940,CS-515969,GILGIL SUB DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,15
606,18.04.2013,1080938,CS-515970,GOK FARM(NAHRC) DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
607,18.04.2013,1080930,CS-515971,PWANI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
608,18.04.2013,1080862,CS-515972,KAKAMEGA CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,7
609,20.04.2013,1081642,CS-516045,KINGS MEDICAL CENTRE(DELIVERANCE )NAKURU,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
610,20.04.2013,1081640,CS-516046,RONGAI HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,9
611,20.04.2013,1081620,CS-516047,PIAVE  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
612,20.04.2013,1081616,CS-516048,NDARUGU PCEA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
613,20.04.2013,1081474,CS-516049,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
614,20.04.2013,1081468,CS-516050,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,7
615,20.04.2013,1081464,CS-516051,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
616,20.04.2013,1081458,CS-516052,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
617,20.04.2013,1081440,CS-516053,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
618,20.04.2013,1081432,CS-516054,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
619,20.04.2013,1081386,CS-516055,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,15
620,20.04.2013,1081382,CS-516056,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,6
621,20.04.2013,1081378,CS-516057,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
622,20.04.2013,1081372,CS-516058,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
623,20.04.2013,1081370,CS-516059,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
624,20.04.2013,1081340,CS-516060,ST CLARES DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
625,20.04.2013,1081326,CS-516061,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
626,20.04.2013,1081316,CS-516062,MOLO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
627,20.04.2013,1081308,CS-516063,MOLO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
628,20.04.2013,1081306,CS-516064,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
629,20.04.2013,1081294,CS-516065,MOLO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
630,20.04.2013,1081180,CS-516066,BARUT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
631,20.04.2013,1081178,CS-516067,NAKURU WEST PCEA HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
632,20.04.2013,1081000,CS-516068,G.K PRISON (NAIVASHA ANNEX) DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
633,20.04.2013,1081014,CS-516069,ROCCO DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
634,20.04.2013,1081016,CS-516070,LONGONOT DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
635,20.04.2013,1080950,CS-516071,KARAGITA  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
636,20.04.2013,1080952,CS-516072,KARUNGA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
637,20.04.2013,1080954,CS-516073,KIAMBOGO DISPENSARY (NAIVASHA),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
638,20.04.2013,1080996,CS-516074,NAIVASHA SUB-DISTRICT HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,50
639,20.04.2013,1081018,CS-516075,BONDENI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
640,20.04.2013,1081032,CS-516076,MAUCHE DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
641,20.04.2013,1081046,CS-516077,HEKIMA HEALTH CENTER,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
642,20.04.2013,1081048,CS-516078,IGWAMITI  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
643,20.04.2013,1081054,CS-516079,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
644,20.04.2013,1081056,CS-516080,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
645,20.04.2013,1081058,CS-516081,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
646,20.04.2013,1081066,CS-516082,KANDUTURA  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
647,20.04.2013,1081070,CS-516083,KAPKURES DISPENSARY (NAKURU),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,7
648,20.04.2013,1081072,CS-516084,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
649,20.04.2013,1081074,CS-516085,KAPSETEK  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
650,20.04.2013,1081088,CS-516086,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,12
651,20.04.2013,1081094,CS-516087,NAKURU PROVINCIAL GENERAL HOSPITAL,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,40
652,20.04.2013,1081096,CS-516088,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,10
653,20.04.2013,1081098,CS-516089,LALWET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
654,20.04.2013,1081100,CS-516090,LANET HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,6
655,20.04.2013,1081110,CS-516091,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
656,20.04.2013,1081126,CS-516092,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
657,20.04.2013,1081132,CS-516093,NAIVASHA  DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
658,20.04.2013,1081134,CS-516094,LANGA LANGA HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,20
659,20.04.2013,1081136,CS-516095,LELECHWET DISPENSARY (RONGAI),TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
660,20.04.2013,1081138,CS-516096,LENGENET DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
661,20.04.2013,1081148,CS-516097,MANGU DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
662,20.04.2013,1081162,CS-516098,MIRUGI KARIUKI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
663,20.04.2013,1081164,CS-516099,MOGOTIO RURAL HEALTH DEMONSTRATION CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
664,20.04.2013,1081166,CS-516100,MOTHER KEVIN HEALTH CENTER,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
665,20.04.2013,1081664,CS-516101,NAKURU WEST PCEA HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,7
666,20.04.2013,1080980,CS-516102,MITI MINGI DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,3
667,20.04.2013,1080974,CS-516103,MAI MAHIU HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,4
668,20.04.2013,1081940,CS-516104,MBOGOINE DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
669,20.04.2013,1081752,CS-516105,KABAZI HEALTH CENTRE,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,5
670,20.04.2013,1081024,CS-516106,MOLO DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
671,20.04.2013,1089294,CS-516107,NASCOP,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
672,22.04.2013,1080936,CS-516108,KIPSAIYA DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
673,22.04.2013,1081694,CS-516111,SUMEEK  DISPENSARY,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,1
674,22.04.2013,1081688,CS-516112,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,22
675,22.04.2013,1081686,CS-516113,NAKURU CENTRAL DISTRICT MOH,TEST KIT HIV DETERMINE  1/2,KIT X 100 TESTS,2
