Eastern,Isiolo,Narrapu Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,200
Eastern,Isiolo,Narrapu Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Eastern,Isiolo,Narrapu Health Centre,3,Rapid Syphillis Test (RPR),9,0,3,0,0,0,6,6,30
Rift Valley,Kajiado South,Kajiado District Hospital,1,Rapid HIV 1+ 2 Test Kit  (Unigold),29,0,3,0,-5,0,21,21,0
Rift Valley,Kajiado South,Kajiado District Hospital,2,Rapid HIV 1+2 Test Kit (Determine),59,0,5,0,-21,0,33,33,0
Rift Valley,Kajiado South,Bissel Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),55,0,6,0,6,0,55,55,0
Rift Valley,Kajiado South,Bissel Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),"1,213",0,70,0,-60,0,"1,083","1,083",0
Rift Valley,Kajiado South,Mashuru Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),16,0,3,0,0,0,13,13,20
Rift Valley,Kajiado South,Mashuru Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),308,0,84,0,-56,0,168,168,0
Rift Valley,Kajiado South,Namanga Health  Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),20,0,2,0,0,0,18,18,0
Rift Valley,Kajiado South,Namanga Health  Centre,2,Rapid HIV 1+2 Test Kit (Determine),32,400,430,0,-400,0,2,0,500
Rift Valley,Kajiado South,Mailwa Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),13,0,7,0,0,0,6,6,50
Rift Valley,Kajiado South,Mailwa Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),30,0,30,0,0,0,0,0,200
Rift Valley,Kajiado South,Maparasha Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),40,0,2,0,0,0,38,38,40
Rift Valley,Kajiado South,Maparasha Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,20,0,0,0,0,0,400
Rift Valley,Kajiado South,Orine Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),49,0,28,0,0,0,21,21,100
Rift Valley,Kajiado South,Orine Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),18,0,1,0,0,0,17,17,20
Rift Valley,Kajiado South,Sajiloni Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),60,0,0,0,0,0,40,60,20
Rift Valley,Kajiado South,Sajiloni Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),110,0,8,1,0,0,101,101,300
Rift Valley,Kajiado South,Kajiado (AIC) Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),7,0,7,0,0,0,0,0,200
Rift Valley,Kajiado South,Kajiado (AIC) Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),151,0,69,0,0,0,82,82,700
Rift Valley,Kajiado South,Emotoroki Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,50
Rift Valley,Kajiado South,Emotoroki Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Rift Valley,Kajiado South,Emaroro Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),100,0,0,0,0,0,100,100,0
Rift Valley,Kajiado South,Emaroro Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),269,0,4,0,0,0,265,265,0
Rift Valley,Kajiado South,KMG Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),40,0,0,0,0,0,40,40,0
Rift Valley,Kajiado South,KMG Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),175,0,0,0,0,0,175,175,200
Rift Valley,Kajiado South,Beacon of Hope VCT Centre (Kajindo),1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,46,0,50,0,4,4,300
Rift Valley,Kajiado South,Beacon of Hope VCT Centre (Kajindo),2,Rapid HIV 1+2 Test Kit (Determine),0,0,834,0,900,0,66,66,"6,000"
Rift Valley,Kajiado South,Kitengera Hope VCT Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),99,0,8,0,0,0,91,91,0
Rift Valley,Kajiado South,Kitengera Hope VCT Centre,2,Rapid HIV 1+2 Test Kit (Determine),62,0,"1,130",0,"1,068",0,0,0,"4,672"
Rift Valley,Kajiado South,Maasai Medical Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),20,0,3,0,0,0,15,17,20
Rift Valley,Kajiado South,Maasai Medical Centre,2,Rapid HIV 1+2 Test Kit (Determine),"1,000",0,15,0,0,0,75,985,100
Rift Valley,Kajiado South,Pelewa CDF Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),64,0,1,0,0,0,63,63,0
Rift Valley,Kajiado South,Pelewa CDF Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),159,0,40,0,0,0,119,119,0
Rift Valley,Kajiado South,Lexa Medical Center,1,Rapid HIV 1+ 2 Test Kit  (Unigold),15,0,1,0,0,0,12,14,100
Rift Valley,Kajiado South,Lexa Medical Center,2,Rapid HIV 1+2 Test Kit (Determine),30,0,14,1,-9,0,6,6,400
Western,Kakamega Central (Lurambi),Kakamega Provincial General Hospital,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,40
Western,Kakamega Central (Lurambi),Kakamega Provincial General Hospital,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Western,Kakamega Central (Lurambi),Central Maternity & Nursing Home,1,Rapid HIV 1+ 2 Test Kit  (Unigold),23,0,3,0,100,0,120,120,60
Western,Kakamega Central (Lurambi),Central Maternity & Nursing Home,2,Rapid HIV 1+2 Test Kit (Determine),55,0,104,0,100,0,51,51,300
Western,Kakamega Central (Lurambi),Bushiri Rural Health  & Demonstration Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),12,0,0,0,0,0,12,12,80
Western,Kakamega Central (Lurambi),Bushiri Rural Health  & Demonstration Centre,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,"1,800"
Western,Kakamega Central (Lurambi),Bukura Rural Health Demonstration Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),7,0,5,0,0,0,0,2,120
Western,Kakamega Central (Lurambi),Bukura Rural Health Demonstration Centre,2,Rapid HIV 1+2 Test Kit (Determine),53,0,218,0,160,0,0,0,"1,200"
Western,Kakamega Central (Lurambi),Navakholo Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,129,9,0,0,0,116,120,0
Western,Kakamega Central (Lurambi),Navakholo Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),0,"1,000",164,0,0,0,836,836,"2,000"
Western,Kakamega Central (Lurambi),Eshikhuyu Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,20
Western,Kakamega Central (Lurambi),Eshikhuyu Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,300
Western,Kakamega Central (Lurambi),Approved School Dispensary (Kakamega Central),1,Rapid HIV 1+ 2 Test Kit  (Unigold),39,0,3,0,0,0,36,36,40
Western,Kakamega Central (Lurambi),Approved School Dispensary (Kakamega Central),2,Rapid HIV 1+2 Test Kit (Determine),89,0,175,0,100,0,14,14,"1,000"
Western,Kakamega Central (Lurambi),Bundonga Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),20,0,0,0,0,0,20,20,60
Western,Kakamega Central (Lurambi),Bundonga Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,800
Western,Kakamega Central (Lurambi),Kharanda  Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),20,0,0,0,0,0,20,20,20
Western,Kakamega Central (Lurambi),Kharanda  Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Western,Kakamega Central (Lurambi),Siville Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,100
Western,Kakamega Central (Lurambi),Siville Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,400
Western,Kakamega Central (Lurambi),Matioli Community Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),17,0,0,0,0,0,17,17,20
Western,Kakamega Central (Lurambi),Matioli Community Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),10,0,10,0,0,0,0,0,400
Western,Kakamega Central (Lurambi),Kakamega Municipal VCT Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),4,0,5,0,5,0,4,4,60
Western,Kakamega Central (Lurambi),Kakamega Municipal VCT Centre,2,Rapid HIV 1+2 Test Kit (Determine),10,0,210,0,200,0,0,0,900
Western,Kakamega Central (Lurambi),Buchangu Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),40,0,0,0,0,0,40,40,0
Western,Kakamega Central (Lurambi),Buchangu Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Western,Kakamega Central (Lurambi),Family Health Option Kenya (FHOK),1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,3,0,0,0,12,0,40
Western,Kakamega Central (Lurambi),Family Health Option Kenya (FHOK),2,Rapid HIV 1+2 Test Kit (Determine),4,0,57,0,70,0,13,17,"2,000"
Western,Kakamega Central (Lurambi),GK. Prisons VCT Centre - Kakamega Central,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,60,11,0,-20,0,49,29,0
Western,Kakamega Central (Lurambi),GK. Prisons VCT Centre - Kakamega Central,2,Rapid HIV 1+2 Test Kit (Determine),30,600,147,0,-200,0,253,283,800
Western,Kakamega Central (Lurambi),Elukhambi Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),3,0,0,0,0,0,0,3,40
Western,Kakamega Central (Lurambi),Elukhambi Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,400
Western,Kakamega Central (Lurambi),Lutaso (St. Joseph) Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),17,20,3,0,0,0,34,34,40
Western,Kakamega Central (Lurambi),Lutaso (St. Joseph) Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,100,3,0,0,0,97,97,200
Western,Kakamega Central (Lurambi),Masinde Muliro University of Science and Technology vct centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),105,0,0,0,0,0,105,105,0
Western,Kakamega Central (Lurambi),Masinde Muliro University of Science and Technology vct centre,2,Rapid HIV 1+2 Test Kit (Determine),15,"2,300",50,0,-113,0,"2,152","2,152",0
Western,Kakamega Central (Lurambi),Administraion Police (AP) Line Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),1,20,6,0,0,0,15,15,40
Western,Kakamega Central (Lurambi),Administraion Police (AP) Line Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),48,73,121,0,0,0,0,0,800
Western,Kakamega Central (Lurambi),Elwasero Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),39,40,2,0,0,0,77,77,0
Western,Kakamega Central (Lurambi),Elwasero Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,400,26,0,0,0,374,374,0
Western,Kakamega Central (Lurambi),Emusanda Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,60,2,0,0,0,58,58,60
Western,Kakamega Central (Lurambi),Emusanda Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,600,24,0,0,0,576,576,800
Western,Kakamega Central (Lurambi),Division of Vector Borne Diseases (DVBD),1,Rapid HIV 1+ 2 Test Kit  (Unigold),12,0,2,0,0,0,10,10,20
Western,Kakamega Central (Lurambi),Division of Vector Borne Diseases (DVBD),2,Rapid HIV 1+2 Test Kit (Determine),28,0,4,0,-10,0,14,14,200
Western,Kakamega Central (Lurambi),Police Line VCT Centre,1,Rapid HIV 1+2 Test Kit (Determine),146,0,36,0,0,0,81,110,500
Western,Kakamega Central (Lurambi),Nala Maternity & Nursing Home,1,Rapid HIV 1+ 2 Test Kit  (Unigold),3,0,0,0,0,0,3,3,20
Western,Kakamega Central (Lurambi),Nala Maternity & Nursing Home,2,Rapid HIV 1+2 Test Kit (Determine),0,0,0,0,0,0,0,0,200
Western,Kakamega Central (Lurambi),Ematiha Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),104,40,1,0,0,0,143,143,0
Western,Kakamega Central (Lurambi),Ematiha Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),0,400,38,0,0,0,362,362,500
Western,Kakamega Central (Lurambi),St. Anns Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),12,0,1,0,0,0,11,11,20
Western,Kakamega Central (Lurambi),St. Anns Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),64,0,15,0,0,0,49,49,251
Western,Kakamega Central (Lurambi),Eshirembe Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),32,20,0,0,-3,0,49,49,0
Western,Kakamega Central (Lurambi),Eshirembe Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),69,200,55,0,0,0,214,214,0
Coast,Kaloleni,Mariakani District Hospital - Kaloleni,1,Rapid HIV 1+2 Test Kit (Determine),"5,092",0,903,4,-500,0,"3,989","3,685",0
Coast,Kaloleni,Bwagamoyo Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),51,0,3,0,0,0,48,48,0
Coast,Kaloleni,Bwagamoyo Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),227,0,143,0,0,0,84,84,300
Coast,Kaloleni,Gotani Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),63,0,1,0,0,0,62,62,0
Coast,Kaloleni,Gotani Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),193,0,162,0,0,0,31,31,600
Coast,Kaloleni,Jibana Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),275,0,3,0,0,0,269,272,0
Coast,Kaloleni,Jibana Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),"1,558",0,133,0,0,0,"1,425","1,425",0
Coast,Kaloleni,Kinarani Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),72,0,0,0,0,0,72,72,0
Coast,Kaloleni,Kinarani Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),205,0,147,0,0,0,58,58,300
Coast,Kaloleni,Kombeni Dispensary,1,Rapid HIV 1+2 Test Kit (Determine),252,0,62,0,0,0,190,190,0
Coast,Kaloleni,Lenga Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),40,0,0,0,0,0,40,40,0
Coast,Kaloleni,Lenga Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),206,0,52,54,0,0,100,100,0
Coast,Kaloleni,Makanzani Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),258,0,1,0,0,0,257,257,0
Coast,Kaloleni,Makanzani Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),567,0,47,0,0,0,520,520,0
Coast,Kaloleni,Mgamboni Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),80,0,0,0,0,0,80,80,0
Coast,Kaloleni,Mgamboni Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),299,0,26,0,0,0,273,273,0
Coast,Kaloleni,Rabai Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),170,0,10,0,0,0,160,160,0
Coast,Kaloleni,Rabai Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),"1,758",0,658,70,-600,0,500,430,"3,000"
Coast,Kaloleni,Rabai Health Centre,3,Rapid Syphillis Test (RPR),200,0,155,0,0,0,45,45,300
Coast,Kaloleni,Ribe Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),83,0,0,0,0,0,83,83,0
Coast,Kaloleni,Ribe Dispensary,2,Rapid Syphillis Test (RPR),1,65,12,0,0,0,53,54,0
Coast,Kaloleni,Ribe Dispensary,3,Rapid HIV 1+2 Test Kit (Determine),87,0,33,0,0,0,49,54,300
Coast,Kaloleni,Tsangatsini Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),53,0,2,12,0,0,39,39,0
Coast,Kaloleni,Tsangatsini Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),82,0,72,0,0,0,10,10,400
Coast,Kaloleni,Union Medical Clinic (Kaloreni),1,Rapid HIV 1+ 2 Test Kit  (Unigold),40,0,0,0,0,0,40,40,0
Coast,Kaloleni,Union Medical Clinic (Kaloreni),2,Rapid HIV 1+2 Test Kit (Determine),77,0,21,0,0,0,56,56,0
Coast,Kaloleni,St. Lukes' Hospital - Kaloleni,1,Rapid HIV 1+ 2 Test Kit  (Unigold),395,0,17,0,0,0,378,378,0
Coast,Kaloleni,St. Lukes' Hospital - Kaloleni,2,Rapid HIV 1+2 Test Kit (Determine),529,0,"1,011",0,500,0,18,18,"3,000"
Coast,Kaloleni,Mabati Medical Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),53,0,3,0,0,0,50,50,0
Coast,Kaloleni,Mabati Medical Clinic,2,Rapid HIV 1+2 Test Kit (Determine),115,0,47,0,0,0,65,68,300
Coast,Kaloleni,Giriama (Faith Based) Hospital,1,Rapid HIV 1+ 2 Test Kit  (Unigold),73,0,0,0,0,0,73,73,0
Coast,Kaloleni,Giriama (Faith Based) Hospital,2,Rapid HIV 1+2 Test Kit (Determine),243,0,56,0,0,0,187,187,0
Coast,Kaloleni,Dagamra Medical Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),28,0,5,0,0,0,23,23,0
Coast,Kaloleni,Dagamra Medical Clinic,2,Rapid HIV 1+2 Test Kit (Determine),31,0,31,0,0,0,0,0,100
Coast,Kaloleni,Mariakani Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),19,0,1,0,0,0,18,18,0
Coast,Kaloleni,Mariakani Clinic,2,Rapid HIV 1+2 Test Kit (Determine),82,100,44,0,0,0,92,138,0
Coast,Kaloleni,Shangia Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),96,0,0,0,0,0,96,96,0
Coast,Kaloleni,Shangia Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),9,100,16,0,0,0,93,93,0
Coast,Kaloleni,Vishakani Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),35,0,2,0,0,0,33,33,0
Coast,Kaloleni,Vishakani Dispensary,2,Rapid Syphillis Test (RPR),29,0,0,0,0,0,29,29,0
Coast,Kaloleni,Vishakani Dispensary,3,Rapid HIV 1+2 Test Kit (Determine),300,0,76,0,0,0,226,224,300
Coast,Kaloleni,Kambe Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),38,0,3,0,0,0,35,35,0
Coast,Kaloleni,Kambe Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),259,0,30,0,0,0,225,229,0
Coast,Kaloleni,Kokotono clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),63,0,0,0,0,0,63,63,0
Coast,Kaloleni,Kokotono clinic,2,Rapid HIV 1+2 Test Kit (Determine),255,0,45,0,-100,0,110,110,100
Nairobi,Kasarani,Redeemed Gospel Church Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),24,0,24,0,0,0,0,0,60
Nairobi,Kasarani,Redeemed Gospel Church Health Centre,2,Rapid Syphillis Test (RPR),80,100,81,0,0,0,99,99,100
Nairobi,Kasarani,Redeemed Gospel Church Health Centre,3,Rapid HIV 1+2 Test Kit (Determine),254,0,272,0,100,0,82,82,"1,000"
Nairobi,Kasarani,Ruaraka Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),60,0,2,0,0,0,58,58,0
Nairobi,Kasarani,Ruaraka Clinic,2,Rapid HIV 1+2 Test Kit (Determine),289,0,15,0,-100,0,174,174,100
Nairobi,Kasarani,St. Joseph Mukasa Dispensary - Kahawa West,1,Rapid HIV 1+ 2 Test Kit  (Unigold),0,0,0,0,0,0,0,0,40
Nairobi,Kasarani,St. Joseph Mukasa Dispensary - Kahawa West,2,Rapid HIV 1+2 Test Kit (Determine),268,0,105,0,0,0,163,163,200
Nairobi,Kasarani,Uzima Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),27,0,14,0,0,0,13,13,100
Nairobi,Kasarani,Uzima Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),"1,623",0,333,0,0,0,"1,283","1,290",0
Nairobi,Kasarani,Korogocho Tumaini VCT Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),98,0,13,0,0,0,85,85,40
Nairobi,Kasarani,Korogocho Tumaini VCT Centre,2,Rapid HIV 1+2 Test Kit (Determine),331,0,207,0,-20,0,104,104,"1,000"
Nairobi,Kasarani,Githurai VCT Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),389,0,7,0,0,0,382,382,500
Nairobi,Kasarani,Githurai VCT Centre,2,Rapid HIV 1+2 Test Kit (Determine),631,0,559,0,0,0,72,72,"2,000"
Nairobi,Kasarani,Baraka Medical Clinic - Mathare 4,1,Rapid HIV 1+ 2 Test Kit  (Unigold),43,0,77,0,-150,0,0,0,500
Nairobi,Kasarani,Baraka Medical Clinic - Mathare 4,2,Rapid HIV 1+2 Test Kit (Determine),"1,000",0,807,0,0,0,0,193,"5,000"
Nairobi,Kasarani,United States International University (USIU),1,Rapid HIV 1+ 2 Test Kit  (Unigold),5,0,0,0,0,0,96,5,0
Nairobi,Kasarani,United States International University (USIU),2,Rapid HIV 1+2 Test Kit (Determine),6,0,61,0,0,0,594,0,0
Nairobi,Kasarani,Kahawa West Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),126,0,12,0,0,0,114,114,200
Nairobi,Kasarani,Kahawa West Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),8,0,161,0,200,0,39,47,"3,000"
Nairobi,Kasarani,Baba Dogo Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),48,0,26,0,0,0,22,22,240
Nairobi,Kasarani,Baba Dogo Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),324,0,196,0,0,0,128,128,"1,200"
Nairobi,Kasarani,Kasarani Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),74,0,24,0,0,0,50,50,100
Nairobi,Kasarani,Kasarani Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),"1,881",0,314,67,-400,0,"1,100","1,100","2,500"
Nairobi,Kasarani,Kamiti Prison Health Centre,1,Rapid HIV 1+2 Test Kit (Determine),0,"1,000",73,0,-700,0,120,227,500
Nairobi,Kasarani,GSU Headquarters Health Centre,1,Rapid HIV 1+2 Test Kit (Determine),66,0,2,0,0,0,64,64,0
Nairobi,Kasarani,Baba Dogo Edarp Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),151,0,23,0,0,0,126,128,0
Nairobi,Kasarani,Baba Dogo Edarp Clinic,2,Rapid HIV 1+2 Test Kit (Determine),"3,134",0,553,0,218,0,"2,800","2,799",0
Nairobi,Kasarani,Kariobangi Edarp Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),90,0,14,0,0,0,76,76,0
Nairobi,Kasarani,Kariobangi Edarp Clinic,2,Rapid HIV 1+2 Test Kit (Determine),"2,918",0,445,0,0,0,"2,455","2,473",0
Nairobi,Kasarani,Cornerstone VCT Centre  (Githurai),1,Rapid HIV 1+ 2 Test Kit  (Unigold),60,0,2,0,0,0,58,58,0
Nairobi,Kasarani,Cornerstone VCT Centre  (Githurai),2,Rapid HIV 1+2 Test Kit (Determine),604,0,30,0,0,0,574,574,0
Nairobi,Kasarani,Mwangaza Tumaini (Korogocho),1,Rapid HIV 1+ 2 Test Kit  (Unigold),15,0,15,0,0,0,0,0,250
Nairobi,Kasarani,Mwangaza Tumaini (Korogocho),2,Rapid HIV 1+2 Test Kit (Determine),236,0,75,0,-161,0,0,0,"1,000"
Nairobi,Kasarani,Mwangaza Tumaini (Korogocho),3,Rapid Syphillis Test (RPR),0,0,0,0,0,0,0,0,284
Nairobi,Kasarani,Nimoli Medical Clinic (Kasarani),1,Rapid HIV 1+ 2 Test Kit  (Unigold),45,0,0,0,0,0,45,45,0
Nairobi,Kasarani,Nimoli Medical Clinic (Kasarani),2,Rapid HIV 1+2 Test Kit (Determine),90,15,44,0,0,0,61,61,0
Nairobi,Kasarani,Kenya Widows & Orphans Support Programme ((KWOSP),1,Rapid HIV 1+ 2 Test Kit  (Unigold),303,0,5,0,-20,0,278,278,0
Nairobi,Kasarani,Kenya Widows & Orphans Support Programme ((KWOSP),2,Rapid HIV 1+2 Test Kit (Determine),"3,754",0,635,0,-200,0,"2,919","2,919",0
Eastern,Kibwezi,Centre of Hope Makindu,1,Rapid HIV 1+ 2 Test Kit  (Unigold),121,0,0,0,0,0,121,121,100
Eastern,Kibwezi,Centre of Hope Makindu,2,Rapid HIV 1+2 Test Kit (Determine),5,0,0,0,0,0,5,5,"3,000"
Eastern,Kibwezi,Kiboko Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),106,0,2,0,0,0,104,104,0
Eastern,Kibwezi,Kiboko Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),510,0,28,0,0,0,482,482,0
Eastern,Kibwezi,Kibwezi Sub-District Hospital,1,Rapid HIV 1+ 2 Test Kit  (Unigold),20,0,22,0,20,0,18,18,200
Eastern,Kibwezi,Kibwezi Sub-District Hospital,2,Rapid HIV 1+2 Test Kit (Determine),100,0,232,0,300,0,168,168,"4,000"
Eastern,Kibwezi,Kathyaka Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),45,0,0,0,0,0,45,45,0
Eastern,Kibwezi,Kathyaka Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),32,0,32,0,0,0,0,0,100
Eastern,Kibwezi,St. Martin Medical Clinic,1,Rapid HIV 1+ 2 Test Kit  (Unigold),51,0,1,0,0,0,50,50,0
Eastern,Kibwezi,St. Martin Medical Clinic,2,Rapid HIV 1+2 Test Kit (Determine),115,0,43,0,0,0,72,72,200
Eastern,Kibwezi,Athi Kamunyuni Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),95,0,0,0,0,0,95,95,0
Eastern,Kibwezi,Athi Kamunyuni Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),115,0,32,0,-60,0,23,23,300
Eastern,Kibwezi,Makindu Catholic Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),52,0,6,0,0,0,46,46,0
Eastern,Kibwezi,Makindu Catholic Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),90,0,65,0,0,0,25,25,300
Eastern,Kibwezi,Mtito Andei Catholic Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),35,0,27,0,0,0,8,8,100
Eastern,Kibwezi,Mtito Andei Catholic Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),252,0,164,0,0,0,88,88,800
Eastern,Kibwezi,DWA Health Centre,1,Rapid HIV 1+ 2 Test Kit  (Unigold),52,0,1,0,0,0,51,51,0
Eastern,Kibwezi,DWA Health Centre,2,Rapid HIV 1+2 Test Kit (Determine),167,0,67,31,0,0,69,69,200
Eastern,Kibwezi,Kanyungu Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),99,0,4,0,0,0,95,95,0
Eastern,Kibwezi,Kanyungu Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),100,0,58,0,-5,0,37,37,200
Eastern,Kibwezi,Kasasule (PCEA) Dispensary,1,Rapid HIV 1+ 2 Test Kit  (Unigold),76,0,1,0,0,0,75,75,0
Eastern,Kibwezi,Kasasule (PCEA) Dispensary,2,Rapid HIV 1+2 Test Kit (Determine),180,0,22,0,0,0,158,158,0
